coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
"77.219672,28.631747",Wed Apr 01 14:30:25 +0000 2020,stayhome fightcovid19 corona tiktok badshah shefalibagga stayhomestaysafe stayhomechallenge,,https://www.instagram.com/p/B-cQloRnp0x/?igshid=c9y46rioto9w,237,1245357857060442112,,,,en,"New Delhi, India",false,11,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Pls #stayhome for few more days and #fightcovid19 #corona 
Utilising badboyshah ‘s song for spreading awareness #tiktok #badshah #shefalibagga #stayhomestaysafe #stayhomechallenge @ Delhi, India https://t.co/s37CCB88hd",https://twitter.com/shefali_bagga/status/1245357857060442112,Sun Jun 28 15:58:31 +0000 2015,shefali_bagga,false,"IPL host at ABP news #BiggBoss 13 contestant-Former Anchor Aajtak,Tez https://t.co/BmJa5MMj2t.",3752,99337,12,30,"Delhi, India",Shefali Bagga,shefali_bagga,8303,,https://www.snapchat.com/add/sassyshef,false
"73.85893822,18.49938932",Wed Apr 01 14:57:55 +0000 2020,badabusiness drvivekbindra businessgrowth business businessconsultant businessgoals education learnathome corona lockdown lockdown2020 pune punebusiness,,https://www.instagram.com/p/B-cUMSLlyci/?igshid=idyslgxpj42j,1,1245364777528025089,,,,en,"Pune, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Follow @teamvivekbindra For Business Growth.

#badabusiness #drvivekbindra #businessgrowth #business #businessconsultant #businessgoals #education #learnathome #corona #lockdown #lockdown2020 #pune #punebusiness… https://t.co/lZ11pcwwcP",https://twitter.com/TeamVivekBindra/status/1245364777528025089,Sat Mar 21 17:40:07 +0000 2020,TeamVivekBindra,false,5 GUINNESS WORLD RECORD HOLDER™ | FOUNDER & CEO @ BADA BUSINESS PVT LTD | WORLD'S No.1 ENTREPRENEUSHIP YOUTUBE CHANNEL | This Account is Managed by IBC,900,1982,1,1,India,Dr.Vivek Bindra,TeamVivekBindra,574,,https://www.badabusiness.com/dd/BIVD001713/,false
"3.31653542,6.51982208",Wed Apr 01 12:00:58 +0000 2020,,,https://www.instagram.com/p/B-b_2o3h_0V/?igshid=p94stfmnlo3b,0,1245320248854827013,,,,en,"Ikeja, Nigeria",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Corona Virus Killed A Lady Right in Front of Taiwo Bus stop Live in Lagos 

HAPPY NEW MONTH Love Once , Please always pray @ Okota-Isolo https://t.co/y1QqcOtnEx",https://twitter.com/iamsmallmouth/status/1245320248854827013,Fri Mar 16 14:15:29 +0000 2018,iamsmallmouth,false,"#iamsmallmouth #smallmouth
Actor | Compere | Stand-up comedy 🎤 professional wedding mc
for booking call ☎️ 08108363026
( YouTube Channel👇🏼)",6168,182,51,0,"Lagos, Nigeria",SmallMouth Comedian,iamsmallmouth,3054,,https://bit.ly/2waXbGI,false
"-122.33344867,47.73217773",Wed Apr 01 14:28:29 +0000 2020,,,https://twitter.com/iarnsdorf/status/1245355388683333632,0,1245357371016097792,,,,en,"Seattle, WA",false,0,,,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",For profit healthcare is immoral #2. https://t.co/mt4QLHtNmD,https://twitter.com/MikeDolam/status/1245357371016097792,Sat May 23 00:46:25 +0000 2009,MikeDolam,false,Politics. Cleveland Sports. Music. Merch. Definitely not a Republican. OSU Grad. Seattle dweller when not on tour. GirlDad. Husband. Son.,4189,487,1533,20,Seattle (Cleveland transplant),😠 😤 😡,MikeDolam,38882,,,false
"-84.3889,33.7566",Wed Apr 01 14:07:19 +0000 2020,spring portrait quarantine covid_19 covid corona quarantine portraitphotography portraiture beauty walk quaranqueen ivy outdoors,,https://www.instagram.com/p/B-cOZqRJAfH/?igshid=yn7vi1u0s2zn,1,1245352044677992451,,,,en,"Atlanta, GA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","🌼A spring day, some flowing pants, and my Quaranqueen 🌿 
.
.
.
.
#spring #portrait #quarantine #covid_19 #covid #corona #quarantine #portraitphotography #portraiture #beauty #walk #quaranqueen #ivy #outdoors… https://t.co/hdGDsiC0vm",https://twitter.com/FleisherPhotog/status/1245352044677992451,Thu Oct 15 12:42:35 +0000 2009,FleisherPhotog,false,Free Range Photography,104,796,320,50,"Atlanta, GA",Fleisher Photography,FleisherPhotog,4617,,http://www.ryanfleisher.com,false
"121.037,14.6439",Wed Apr 01 12:40:23 +0000 2020,Queerantine2020 BulsuBahaghari QueerArt queerartist QueerArtPh OnlineExhibition,,https://www.instagram.com/p/B-cEc6MBhEd/?igshid=hf5ezc7hogvg,0,1245330167616147457,,,,en,"Quezon City, National Capital Region",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Artworks submitted to #Queerantine2020:
(3) Kiss in the Time of Corona Virus (2020) • ink on 6.5 x 4.5 inches watercolor paper 🎨🏳️‍🌈 #BulsuBahaghari #QueerArt
#queerartist #QueerArtPh #OnlineExhibition… https://t.co/4mxJdEKfuR",https://twitter.com/indiobotod/status/1245330167616147457,Sat Jul 26 03:32:36 +0000 2008,indiobotod,false,"🌞 sign: ♈
🌜 sign: ♊
🌊 sign: ♑

▼ls▼▲l_▲r+ls+",2159,108,81,100,,🏳️‍🌈▼🏳️‍🌈,indiobotod,20144,,https://medium.com/@bbuzzart/v-unleashing-the-remaining-art-parabola-b28e7f8eea6b,false
"-118.243,34.0522",Wed Apr 01 12:07:04 +0000 2020,,,https://www.instagram.com/p/B-cApA7gF3A/?igshid=l60thy0i7kae,0,1245321783764496385,,,,en,"Los Angeles, CA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","HAPPY WEDNESDAY!

Here’s the formula as we begin the next 30 days to slow the spread of Corona virus:

1. Work from home whenever possible
2. Avoid social gatherings
3. Use drive-through, pick-up, or delivery… https://t.co/xVl1gsin6a",https://twitter.com/DrBettyUribe/status/1245321783764496385,Sat Jun 30 16:21:22 +0000 2012,DrBettyUribe,false,"Values-Based Financial Executive, Best-Selling Author, Entrepreneur, Influencer, Member & Contributor @ForbesFinanceCouncil.  Opinions are my own. #Values",1575,982,757,38,Southern California,Dr. Betty,DrBettyUribe,4211,,http://drbettyuribe.com/,true
"-80.192,25.7752",Wed Apr 01 13:51:34 +0000 2020,coronabeard stayhome naturallight nofilter sunlight sunset miami beard armpits instabeard covidbeard coronavirus brownskin blackboyjoy shelterinplace,,https://www.instagram.com/p/B-cMmbSDGzQ/?igshid=1tegqwiuxmtgb,0,1245348082507792385,,,,en,"Miami, FL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","My corona beard is coming in nicely!! 
.
.
.
.
.

#coronabeard #stayhome #naturallight #nofilter #sunlight #sunset #miami #beard #armpits #instabeard #covidbeard #coronavirus #brownskin #blackboyjoy #shelterinplace… https://t.co/ZQYfDZ1s7S",https://twitter.com/TheJBIII/status/1245348082507792385,Thu Feb 10 03:27:10 +0000 2011,TheJBIII,false,Actor in Harry Potter and the Cursed Child on Broadway (Bane/Hagrid/Sorting Hat) Screenwriter/Producer,1883,2303,413,50,New York City,James Brown III,TheJBIII,7066,,http://www.JamesBrownIII.com,false
"23.7722,38.0131",Wed Apr 01 14:38:23 +0000 2020,walk walkingaround corona exercise surprisefind athensliving,,https://www.instagram.com/p/B-cR9YgDPyM/?igshid=nqdo8c499ka8,0,1245359863754096640,,,,en,"Psychiko, Greece",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","#walk #walkingaround #corona #exercise #surprisefind #athensliving @ Psychiko, Greece https://t.co/IbXYW7fitC",https://twitter.com/athensliving/status/1245359863754096640,Thu Dec 03 11:43:07 +0000 2009,athensliving,false,"I make short videos about life in Athens, contact me if you want to star in one!",1787,2063,155,126,"Athens, Greece",AthensLiving ,athensliving,16477,,http://www.athenslivingdiaries.com,false
"76.2619,9.9328",Wed Apr 01 10:30:37 +0000 2020,covid covid19 covid19tracker corona india quarantineandchill quarantinelife quarantinecoding quarantine becausebloodisprecious,,http://bagmo.in https://www.instagram.com/p/B-b1XXEh_J4/?igshid=sp7t14u2ns1i,0,1245297510685556737,,,,en,"Cochin, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Bagmo device modified as India Covid19 Tracker https://t.co/ujohSnWJn8
#covid #covid19 #covid19tracker #corona #india #quarantineandchill #quarantinelife #quarantinecoding #quarantine #becausebloodisprecious @ Kochi, India https://t.co/z9iClNSNUW",https://twitter.com/dalintakam/status/1245297510685556737,Sun Nov 02 03:27:17 +0000 2014,dalintakam,false,,51,28,236,0,"Kerala, India",Anas Dalintakam,dalintakam,101,,https://anasdalintakam.blogspot.com,false
"74.61972809,30.95047188",Wed Apr 01 10:35:04 +0000 2020,healthylifestyle healthyfood homedecor hustle doctor corona covid_19 covıd19 coronavirusitalianews coronaindia foodie socialdistancing symptoms mask masks sneezing fever cough punjab highrise highriseimmigration,https://twitter.com/highriseimmign/status/1245298630963204096/photo/1,,0,1245298630963204096,,,,en,"Firozpur, India",false,0,,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","Isolation 

#healthylifestyle #healthyfood #homedecor #hustle #doctor #corona #covid_19 #covıd19 #coronavirusitalianews #coronaindia #foodie #socialdistancing #symptoms #mask #masks #sneezing #fever #cough #punjab #highrise #highriseimmigration https://t.co/yD4umkiL5b",https://twitter.com/highriseimmign/status/1245298630963204096,Sat Mar 28 08:25:24 +0000 2020,highriseimmign,false,,0,2,0,0,,highrise.immigration,highriseimmign,45,,,false
"-2,54",Wed Apr 01 13:32:21 +0000 2020,,,https://www.instagram.com/p/B-Z_pTppI1G/?igshid=pzjfataeiur9,1,1245343245023969280,,,,en,"Yorkshire and The Humber, England",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Don't catch corona through the hotline bling. Stay safe fam (just little comedy) 🔥 @ United Kingdom https://t.co/ql6zgvhk5g,https://twitter.com/zonj3records/status/1245343245023969280,Thu Jan 12 17:04:14 +0000 2017,zonj3records,false,"singer-songwriter

https://t.co/s2GW7sAad1",16,8885,6109,1,"London, England",Zonj3records,zonj3records,2796,,https://www.zonj3.com/,false
"-82.8475,27.8958",Wed Apr 01 13:18:04 +0000 2020,corona socialdistancing,,https://www.instagram.com/p/B-cIxDahYaF/?igshid=rp9whoil5nnx,0,1245339650522263554,,,,en,"Indian Rocks Beach, FL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Wonder if the beach misses me? #corona #socialdistancing @ Indian Rocks Beach, Florida https://t.co/rGHU6sEzNg",https://twitter.com/CrossFit_TFB/status/1245339650522263554,Mon May 30 19:53:11 +0000 2016,CrossFit_TFB,false,"We specialize in life-changing fitness, personal training, and lifestyle programs to help you achieve your individual goals.",400,46,127,2,"Largo, FL",CrossFit TFB,CrossFit_TFB,219,,http://www.crossfittfb.com,false
"-70.9456,42.2014",Wed Apr 01 11:18:32 +0000 2020,,,https://www.instagram.com/p/B-b7FcpAPdB/?igshid=q6r2vwa2upw6,0,1245309568265203712,,,,en,"Weymouth, MA",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Call me crazy, but last week’s pandemic was my best week of exercise! Scientists had discovered the majority of deaths from the Corona Virus were the elderly with compromised immune systems and people over 40 who had… https://t.co/lzfKPZgovy",https://twitter.com/GervasioSantos/status/1245309568265203712,Thu Apr 16 18:33:42 +0000 2009,GervasioSantos,false,Work hard in silence let success make the noise. #Fishing #Oceans #Planet #Perilla #Reuse #Dogs #RescuePets 🐟 🐶 https://t.co/l7hZclVcdH,141,153,516,4,"Weymouth, MA",Gervasio Santos aka Gerry,GervasioSantos,1086,,https://www.youtube.com/channel/UCxIc0tyuzJc-aZD4RO1WDOA,false
"-81.8571,26.6318",Wed Apr 01 14:09:06 +0000 2020,cats_of_instagram catsofinstagram cats cat norwegianforestcat bowtiecat pedicure quarantine quarantinelife corona catvideo catlovers catvideos catitude catstagram,,https://www.instagram.com/p/B-cOl78AOa0/?igshid=6qncjac416yd,2,1245352492143173632,,,,en,"Fort Myers, FL",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Sylvestor getting a pedicure! 
.
.
#cats_of_instagram #catsofinstagram #cats #cat #norwegianforestcat #bowtiecat #pedicure #quarantine #quarantinelife #corona #catvideo #catlovers #catvideos #catitude #catstagram… https://t.co/7B7ZgULOw3",https://twitter.com/GwenSWFLRealtor/status/1245352492143173632,Wed Aug 10 15:00:29 +0000 2011,GwenSWFLRealtor,false,"Mother, Published Children's Book Author. Realtor, CMRS, CMHS.
Sunrise Realty Network,  Inc. Fort Myers, FL",554,139,410,5,"Fort Myers, FL","Gwen Baker, Realtor, Author",GwenSWFLRealtor,887,,http://SWFLRealEstateNow.com,false
"-0.237007,51.470154",Wed Apr 01 10:59:08 +0000 2020,barnescommon corona excercise,,https://www.instagram.com/p/B-b43YGBr2v/?igshid=h2a6s6p1gk8f,0,1245304684237090817,,,,en,"Richmond, London",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Wednesday morning excercise with @nellhousego and darielhousego #barnescommon #corona #excercise @ Barnes Common https://t.co/CaZAGZ4sbI,https://twitter.com/johnnyhousego/status/1245304684237090817,Wed Oct 20 10:21:37 +0000 2010,johnnyhousego,false,"Cos London is drowning and I live by the river - father, husband, sometimes a runner, enjoying life. Programme Delivery at Jaguar Land Rover. Views mine.",504,169,816,6,Barnes Bridge and Warwickshire,Johnny Housego,johnnyhousego,2398,,,false
"30.98037852,30.06202587",Wed Apr 01 13:07:34 +0000 2020,,,https://www.pscp.tv/w/cVM3szFwelFNdk5sVkpvS2R8MXZPeHdvdkxsbU14QtSSHCJKfXnheAnOJopfdlrifSd_kwrS14XhxdYYk_h8,2,1245337006428864512,,,,en,"Giza, Egypt",false,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",In support of fighting Corona virus https://t.co/HZu4FmTDqM,https://twitter.com/mkammah/status/1245337006428864512,Sun Nov 25 16:44:49 +0000 2012,mkammah,false,"ACCS President, ABSC President, EFBS Vice President -محمد القماح - Africa Billiards & Snooker Confederation https://t.co/mIJoUsrEPe",2441,915,300,11,Egypt,Mohamed ElKammah,mkammah,1916,,http://www.africabsc.com,false
"88.3712387,22.5705509",Wed Apr 01 12:14:15 +0000 2020,21dayslockdown 21dayslockdownindia covid_19 covid19india covid19kolkata corona covidart covidartexhibit coronaindia artquarantined,,https://www.instagram.com/p/B-cBdnJj3_L/?igshid=1dez23qiebxqx,0,1245323589311696898,,,,en,"Kolkata, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Comic Strip 
Day 8
Quarantine
#21dayslockdown 
#21dayslockdownindia 
Kolkata, 2020
. . . .
. . . 
#covid_19 #covid19india #covid19kolkata #corona #covidart #covidartexhibit #coronaindia #artquarantined… https://t.co/zSrL2m35CZ",https://twitter.com/kls_rt/status/1245323589311696898,Wed Feb 19 14:04:17 +0000 2014,kls_rt,false,Photographer/Digital Artist,1261,880,1197,50,"Kolkata, India",Ritam Talukdar,kls_rt,8788,,http://ritamsphotocreation.wordpress.com,false
"101,15",Wed Apr 01 15:00:00 +0000 2020,covıd19 corona virus wash handjel clean safetyfirst girl child asiangirls asian asia thailand,,https://www.instagram.com/p/B-cUbfsJcps/?igshid=17rix3i6p5eh8,0,1245365301891530752,,,,en,"Amphoe Phatthana Nikhom, Lop Buri Province",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","No chance of Corona or Covid-19, with serious asain girl, a black mask, blue hand wash gel, asia. 
.
#covıd19 #corona #virus #wash #handjel #clean #safetyfirst #girl #child #asiangirls #asian #asia #thailand🇹🇭… https://t.co/NcygJZM35F",https://twitter.com/Takonok/status/1245365301891530752,Sun Mar 11 21:14:10 +0000 2012,Takonok,false,Healthy & beauty. YouTube channel : https://t.co/zg8xe8zWSB,448,132,10,2,ประเทศไทย,Lifestyle Like Share by Dolna,Takonok,4318,,https://goo.gl/tS37z3,false
"92.8,23.36",Wed Apr 01 12:24:00 +0000 2020,InPics Mizoram MizoramFightsCorona CoronaVirus covid19 indiafightscorona,,https://www.instagram.com/p/B-cClGjp4Yo/?igshid=1xfiu1n4w48kc,0,1245326043784904710,,,,en,"Aizawl, India",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",#InPics Social distancing in #Mizoram to fight against Corona #MizoramFightsCorona #CoronaVirus #covid19 #indiafightscorona @ Mizoram https://t.co/xfWGvyx6el,https://twitter.com/sumanchakma/status/1245326043784904710,Mon Jan 03 11:01:02 +0000 2011,sumanchakma,false,Blogger | Traveller,415,444,207,2,"New Delhi, India",Suman Chakma - 𑄌𑄪𑄟𑄧𑄚𑄴 𑄌𑄋𑄴𑄟𑄳𑄦,sumanchakma,599,,http://fb.me/sumanchakma,false
"12.26885,57.77037",Wed Apr 01 13:17:42 +0000 2020,washyourhands corona foodporn cooking covid_19 stayhome alligator alligatorchopping,,https://www.instagram.com/p/B-cIt_5KaCP/?igshid=1bybd1etkzzln,0,1245339559329705986,,,,en,"Lerum, Sverige",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Todays preparation for the coronastayathomecookingfood day #7
Master chef Tommie😜😬 #washyourhands #corona #foodporn #cooking #covid_19 #stayhome #alligator #alligatorchopping @ Lerum https://t.co/45I9HPw88x",https://twitter.com/elitkost/status/1245339559329705986,Thu Feb 18 16:46:16 +0000 2010,elitkost,false,A&R/Musician/Supervisor/Marine Engineer,281,67,223,9,"Sweden, Near Gothenburg",Tommie Lee Cool,elitkost,1446,,,false
"55.23912778,25.05063333",Wed Apr 01 12:34:31 +0000 2020,corona virus coronavirus covid covid19 flu quarantine meme memes coronamemes dankmemes memesdaily drink beer lime foreverboundless farhanbhatti,,https://www.instagram.com/p/B-cDyBMpPlj/?igshid=csy35jt1t9zl,0,1245328692131348480,,,,en,"Dubai, United Arab Emirates",false,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","New study reveals....
.
.
.
.
.
.
.
.
.
#corona #virus #coronavirus #covid #19 #covid19 #flu #quarantine #meme #memes #coronamemes #dankmemes #memesdaily #drink #beer #lime #foreverboundless #farhanbhatti… https://t.co/ohquAeiTXM",https://twitter.com/farhanbhatti69/status/1245328692131348480,Sun Nov 28 07:09:36 +0000 2010,farhanbhatti69,false,,26,712,140,12,"Dubai, UAE",Farhan Bhatti,farhanbhatti69,1232,,https://www.facebook.com/farhanbhatti69,false
"7.4833,9.0667",Wed Apr 01 13:06:25 +0000 2020,BoredInTheHouse Corona,,https://www.instagram.com/p/B-cHLPvhUqu/?igshid=1mid8bm6quyj2,0,1245336719181963264,,,,en,"Abuja, Nigeria",true,0,,,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Self-isolation boredom ain’t cool 😒🙁
Stay home, stay safe
#BoredInTheHouse #Corona @ Abuja, Nigeria https://t.co/3ILaIcbr8L",https://twitter.com/Razkani_jide/status/1245336719181963264,Sun Aug 06 09:24:22 +0000 2017,Razkani_jide,false,Good vibes only.... 👨🏽‍🦯in this life have money oo,501,107,197,0,,✊🏽Razkani📸,Razkani_jide,1102,,,false
